gene,rate
ITGAL,2.3708781852043e-06
ITGAM,9.51563389736997e-06
ITGAV,2.51092897201416e-06
ITGAX,6.27356200024408e-06
ITGB1,4.00430841819036e-06
ITGB1BP1,1.17227531965702e-06
ITGB1BP2,1.11351933440578e-06
ITGB2,6.64803052319354e-06
ITGB3,3.22598734642515e-06
ITGB3BP,1.09285677114911e-06
ITGB4,1.31135868410654e-06
ITGB5,2.48863900607125e-06
ITGB6,2.44012992978393e-06
ITGB7,1.40665652814787e-06
ITGB8,4.79346574215644e-06
ITGBL1,4.68445856145674e-06
ITIH1,6.88837679747757e-06
ITIH2,5.81683257085009e-06
ITIH3,1.96058522895197e-06
ITIH4,1.16474868713569e-06
ITIH5,1.32744000737856e-05
ITIH6,6.95505597359464e-06
ITK,1.01980010285419e-05
ITLN1,5.304996667248e-06
ITLN2,2.79326217053173e-06
ITM2A,4.53757526130882e-06
ITM2B,2.65727741202814e-06
ITM2C,2.66914001539213e-06
ITPA,1.08623299673337e-06
ITPK1,4.30937344369683e-06
ITPKA,2.2802909146924e-06
ITPKB,2.76306911358362e-06
ITPKC,1.98139248124778e-06
ITPR1,1.96539899832369e-06
ITPR2,2.56527381702638e-06
ITPR3,1.68174221697927e-06
ITPRIP,3.45070109047107e-06
ITPRIPL1,3.91030506407177e-06
ITSN1,3.84584174144625e-06
ITSN2,1.60172849000889e-06
IVD,1.3801928764407e-06
IVL,9.37741246710029e-07
IVNS1ABP,2.68778750342833e-06
IWS1,1.05388075871135e-06
IYD,3.23595110176013e-06
IZUMO1,1.2463902811934e-06
IZUMO2,4.4240238245328e-06
IZUMO3,6.67862819811781e-06
IZUMO4,1.17018765634768e-06
JADE1,2.28211134128664e-06
JADE2,1.87992988411501e-06
JADE3,2.30527943378224e-06
JAG1,2.05902950458809e-06
JAG2,9.93544332725293e-07
JAGN1,1.07283819851922e-06
JAK1,2.02525286076679e-06
JAK2,2.84578341139295e-06
JAK3,5.72742252594201e-06
JAKMIP1,7.42928139806145e-06
JAKMIP2,5.28704016124439e-06
JAKMIP3,6.75214573887282e-06
JAM2,4.30552479034726e-06
JAM3,3.23829098310726e-06
JARID2,2.26818658806553e-06
JAZF1,1.79903150847876e-06
JDP2,1.2137662485375e-06
JKAMP,4.31051914942302e-06
JMJD1C,1.8012555584457e-06
JMJD4,1.01428657931256e-06
JMJD6,2.88640888234522e-06
JMJD7,1.61252255418987e-06
JMJD8,9.93517035145956e-07
JMY,1.57482108318447e-06
JOSD1,1.18187853860181e-06
JOSD2,2.9512615315493e-06
JPH1,3.74601149545425e-06
JPH2,5.41805200805507e-06
JPH3,6.13325291739242e-06
JPH4,2.40341378979633e-06
JRKL,8.29077991819943e-07
JSRP1,2.69624921829579e-06
JTB,1.4695440830677e-06
JUN,4.19119184708783e-06
JUNB,2.6587551438931e-06
JUND,2.6105611552443e-06
JUP,6.67594724188506e-07
KAL1,3.63070817577002e-06
KALRN,6.05083960983587e-06
KANK1,1.97225541442124e-06
KANK2,7.58042092579701e-07
KANK3,7.64428308684521e-07
KANK4,8.16287950590334e-06
KANSL1,2.37032272164833e-06
KANSL1L,1.85907158899719e-06
KANSL2,1.33218148256264e-06
KANSL3,1.04052179256592e-06
KARS,1.21065133227159e-06
KAT2A,1.89211939558856e-06
KAT2B,1.376363727835e-06
KAT5,1.47495289636478e-06
KAT6A,2.48617492456558e-06
KAT6B,2.74274043055279e-06
KAT7,2.31315975307062e-06
KAT8,1.46495613282947e-06
KATNA1,1.72671905387244e-06
KATNAL1,1.60821896103586e-06
KATNAL2,1.80464939764973e-06
KATNB1,1.2790481419838e-06
KATNBL1,1.42121304495639e-06
KAZALD1,1.26721029318451e-06
KAZN,2.49005721440665e-06
KB-1507C5.2,1.06085568388356e-06
KB-1980E6.3,1.53052357029089e-06
KBTBD11,1.03730055088956e-06
KBTBD12,9.39258174006388e-07
KBTBD13,3.74342853884686e-06
KBTBD2,2.00839072246392e-06
KBTBD3,3.21094529323337e-06
KBTBD4,8.53837787775198e-07
KBTBD6,2.60373396017501e-06
KBTBD7,8.21161875216793e-07
KBTBD8,3.65280693430206e-06
KCMF1,1.23497984640513e-06
KCNA1,5.36231816174764e-06
KCNA10,8.70956749554941e-06
KCNA2,7.84282454188455e-06
KCNA3,9.48658414910619e-06
KCNA4,1.18073336330608e-05
KCNA5,1.64020940159208e-05
KCNA7,1.65853338956252e-06
KCNAB1,4.67730553205104e-06
KCNAB2,1.17755362983006e-06
KCNAB3,1.40148745210353e-06
KCNB1,4.68958951793476e-06
KCNB2,8.64732012461146e-06
KCNC1,1.11177394331851e-05
KCNC2,6.85511123157329e-06
KCNC3,1.7084639725015e-06
KCNC4,4.07493780306907e-06
KCND1,3.09910802466609e-06
KCND2,1.36186592105054e-05
KCND3,7.6854021650098e-06
KCNE1,6.21054409687594e-06
KCNE2,2.02310236183707e-06
KCNE3,2.79574285192104e-06
KCNE4,6.84485510580963e-06
KCNF1,8.31771182256147e-06
KCNG1,1.41898983304214e-05
KCNG2,3.4572311811092e-06
KCNG3,1.5495536855944e-06
KCNG4,3.73243219837593e-06
KCNH1,1.19261888998759e-05
KCNH2,3.05346712025057e-06
KCNH3,2.81009504934662e-06
KCNH4,3.05869949582593e-06
KCNH5,8.83136044021612e-06
KCNH6,5.44424835686221e-06
KCNH7,9.11118101473883e-06
KCNH8,9.12254807712598e-06
KCNIP1,1.108028577758e-05
KCNIP2,1.15047597452505e-06
KCNIP3,5.26222135822103e-06
KCNIP4,4.2842711296874e-06
KCNJ1,5.36949309911981e-06
KCNJ10,5.44399063644725e-06
KCNJ11,3.8753867388996e-06
KCNJ12,1.13065103709783e-05
KCNJ14,2.2480410093783e-06
KCNJ15,1.05141710571724e-06
KCNJ16,7.52846304321784e-06
KCNJ2,5.96412746244767e-06
KCNJ3,1.90827111751642e-05
KCNJ4,7.9088626633597e-06
KCNJ5,6.50615247495595e-06
KCNJ6,6.81879793482523e-06
KCNJ8,5.33553187884332e-06
KCNJ9,3.98070814748795e-06
KCNK1,3.92880163975396e-06
KCNK10,8.1146591327683e-06
KCNK12,1.58221492241157e-06
KCNK13,9.88521600632741e-06
KCNK15,3.06369424764974e-06
KCNK16,5.05824433308929e-06
KCNK17,3.8474059532694e-06
KCNK18,9.08945559078997e-06
KCNK2,7.15641880858205e-06
KCNK3,5.96226929117977e-06
KCNK4,2.55600663678583e-06
KCNK5,1.39097430322886e-06
KCNK6,3.62121588783904e-06
KCNK7,1.59013604069557e-06
KCNK9,9.41337771669443e-06
KCNMA1,5.21421182719631e-06
KCNMB1,9.3608450430712e-06
KCNMB2,2.94819273474004e-06
KCNMB3,1.16305238796639e-06
KCNMB4,2.62200466104415e-06
KCNN1,4.28461207460347e-06
KCNN2,1.70268838646403e-06
KCNN3,5.38509449569133e-06
KCNN4,3.1148461320165e-06
KCNQ1,1.92962505023521e-06
KCNQ2,6.55135072821386e-06
KCNQ3,5.96477398772363e-06
KCNQ4,2.66223262931085e-06
KCNQ5,1.24986501729162e-06
KCNRG,9.64396642694801e-07
KCNS1,1.2040256906821e-06
KCNS2,9.80508860284803e-06
KCNS3,4.51029006450024e-06
KCNT1,6.3644844146312e-06
KCNT2,7.71839796428518e-06
KCNU1,9.93052469148298e-06
KCNV1,8.76306135932527e-06
KCNV2,8.11686616261801e-06
KCTD1,2.57638862497594e-06
KCTD10,3.31156569020233e-06
KCTD11,3.17716191331255e-06
KCTD12,4.06129192185388e-06
KCTD13,2.34907658940922e-06
KCTD14,2.26527011995337e-06
KCTD15,3.4557594859615e-06
KCTD16,5.28027175429995e-06
KCTD17,1.97994552009588e-06
KCTD18,9.24815824797656e-07
KCTD19,1.33319209821782e-06
KCTD2,1.84466725315515e-06
KCTD20,1.10085588200214e-06
KCTD21,1.85171994692913e-06
KCTD3,2.27429895972477e-06
KCTD4,1.47269325217673e-06
KCTD5,1.55759288864895e-06
KCTD6,1.03007786232787e-06
KCTD7,2.16278628468787e-06
KCTD8,1.1330915795995e-05
KCTD9,1.1608276952253e-06
KDELC1,2.0573736446474e-06
KDELC2,1.2494093180924e-06
KDELR1,1.39681195651956e-06
KDELR2,2.2801027949121e-06
KDELR3,1.61668940954455e-06
KDM1A,1.45716887670146e-06
KDM1B,1.41521046270014e-06
KDM2A,2.54666619527918e-06
KDM2B,3.10577423375649e-06
KDM3A,9.74611831219378e-07
KDM3B,2.9269968653045e-06
KDM4A,1.45899675352278e-06
KDM4B,1.40156145702212e-06
KDM4C,4.69808674289199e-06
KDM4D,2.8197938786056e-06
KDM4E,3.51413309038074e-06
KDM5A,2.67727844239593e-06
KDM5B,1.4516016112369e-06
KDM5C,2.866770674123e-06
KDM5D,1.44137683591549e-06
KDM6A,1.83008348218051e-06
KDM6B,1.41321226679664e-06
KDM7A,2.22448087496505e-06
KDM8,2.76672591120444e-06
KDR,7.02075272986957e-06
KDSR,1.82491536718333e-06
KEAP1,1.82363154211518e-06
KEL,8.94231436309224e-06
KERA,3.66557363403922e-06
KHDC1,2.23684977564775e-06
KHDC3L,4.53678877348976e-06
KHDRBS1,1.93778011246833e-06
KHDRBS2,6.20694421230081e-06
KHDRBS3,3.57078649811346e-06
KHK,1.3080037475419e-06
KHNYN,2.06099111532918e-06
KHSRP,1.44478057178901e-06
KIAA0020,1.61074027691802e-06
KIAA0040,2.70243029061759e-06
KIAA0087,2.60131964214691e-06
KIAA0100,2.09215606785664e-06
KIAA0101,2.23318703883944e-06
KIAA0125,2.22929584340164e-06
KIAA0141,1.42020282514859e-06
KIAA0195,3.45416807062992e-06
KIAA0196,3.08972589081292e-06
KIAA0226,2.23891781771976e-06
KIAA0226L,2.47725676926534e-06
KIAA0232,2.23563040360895e-06
KIAA0247,1.13563808810818e-06
KIAA0319,3.34911253564469e-06
KIAA0319L,1.64372148067898e-06
KIAA0355,2.41984972780108e-06
KIAA0368,2.28450860285515e-06
KIAA0391,1.84283391605212e-06
KIAA0408,1.68518301134187e-06
KIAA0430,2.32827279001802e-06
KIAA0513,1.63879923491449e-06
KIAA0556,2.88561388331947e-06
KIAA0586,2.17809849740194e-06
KIAA0753,2.37665444288352e-06
KIAA0825,1.17912805127778e-06
KIAA0895,8.52786343613649e-07
KIAA0895L,8.86280494266052e-07
KIAA0907,6.93146517275215e-07
KIAA0922,1.81559975865496e-06
KIAA0930,3.49901093163924e-06
KIAA0947,3.22861979427412e-06
KIAA1009,5.51163040511192e-07
KIAA1024,2.78191642329385e-06
KIAA1024L,2.8252471400382e-06
KIAA1033,1.50105955520873e-06
KIAA1045,6.46041022453891e-06
KIAA1107,9.37914529009432e-07
KIAA1109,2.21350770681338e-06
KIAA1143,1.90262287880228e-06
KIAA1147,2.04642199224291e-06
KIAA1161,2.54796284537172e-06
KIAA1191,2.44056253259224e-06
KIAA1199,3.90927227435964e-06
KIAA1210,5.29496184800323e-06
KIAA1211,9.35021588793964e-06
KIAA1211L,2.0476055826863e-06
KIAA1217,3.29194423154981e-06
KIAA1239,3.33250006376509e-06
KIAA1244,2.53272824241893e-06
KIAA1257,2.89187708808633e-06
KIAA1279,2.42828860826559e-06
KIAA1324,2.28553416202716e-06
KIAA1324L,2.23196267176542e-06
KIAA1328,1.56713390224315e-06
KIAA1377,9.95480053988368e-07
KIAA1407,2.19463154843228e-06
KIAA1429,1.97868131628086e-06
KIAA1430,2.13983812255407e-06
KIAA1432,8.72869829706025e-07
KIAA1456,1.76559021978611e-06
KIAA1462,4.43489286932838e-06
KIAA1467,2.47320200031143e-06
KIAA1468,1.28136704269845e-06
KIAA1522,2.02694710524032e-06
KIAA1524,1.61472209695959e-06
KIAA1549,3.33706478192463e-06
KIAA1549L,5.53223667967511e-06
KIAA1551,2.82798745303372e-06
KIAA1586,7.40997384388733e-07
KIAA1598,1.2974919994694e-06
KIAA1614,1.73889381108957e-06
KIAA1644,4.70950304631567e-06
KIAA1658,1.5827353963699e-06
KIAA1671,4.36771767488276e-07
KIAA1683,1.52908879003829e-06
KIAA1715,1.13883643783781e-06
KIAA1731,5.45487118661654e-07
KIAA1755,7.11348232234892e-06
KIAA1841,1.27819465877706e-06
KIAA1875,4.39817994856124e-07
KIAA1919,1.25169916359323e-06
KIAA1958,1.66384489619288e-06
KIAA2013,2.27132266457362e-06
KIAA2018,3.47046933931604e-06
KIAA2022,4.58861691198718e-06
KIAA2026,2.89472028499796e-06
KIDINS220,1.95837123620754e-06
KIF11,1.45785356064744e-06
KIF12,3.06581180654688e-06
KIF13A,2.25252516860762e-06
KIF13B,3.54809512642485e-06
KIF14,2.75604923339362e-06
KIF15,1.30872994655393e-06
KIF16B,3.67118096050695e-06
KIF17,4.43643922989428e-06
KIF18A,2.13476000083649e-06
KIF18B,1.24662449507855e-06
KIF19,6.02777631077617e-06
KIF1A,6.13633113250298e-06
KIF1B,2.87277950933885e-06
KIF1C,1.19930124330943e-06
KIF20A,1.25379570463221e-06
KIF20B,2.22854575940049e-06
KIF21A,1.44182644942996e-06
KIF21B,7.38477774144787e-06
KIF22,1.70627986351028e-06
KIF23,1.09870319904547e-06
KIF24,1.24495152472776e-06
KIF25,1.78230763175786e-06
KIF26A,2.87169348380841e-06
KIF26B,2.64192344879215e-06
KIF27,1.25473231748433e-06
KIF2A,1.1867843174994e-06
KIF2B,3.03265121112961e-05
KIF2C,2.08192301448269e-06
KIF3A,1.51928831709261e-06
KIF3B,2.39118262907698e-06
KIF3C,2.8510552198302e-06
KIF4A,5.20890829031037e-06
KIF4B,8.45750146051472e-06
KIF5A,6.86331644675297e-06
KIF5B,1.64957100435322e-06
KIF5C,3.66604157058961e-06
KIF6,3.91857416833735e-06
KIF7,1.60825054763475e-06
KIF9,2.20339448061797e-06
KIFAP3,3.77345631407948e-06
KIFC1,2.47935705422091e-06
KIFC2,2.39324421502014e-06
KIFC3,6.70113797390797e-07
KIN,3.8585677730874e-06
KIR2DL1,4.60126998569616e-06
KIR2DL3,9.20266468621326e-06
KIR2DL4,8.24101050768133e-06
KIR3DL1,1.15854376469899e-05
KIR3DL2,6.8212097892935e-06
KIR3DL3,6.90265827773438e-06
KIR3DX1,5.8770478507288e-06
KIRREL,4.11926982968823e-06
KIRREL2,9.77870622010799e-06
KIRREL3,4.38556492554452e-06
KISS1,1.85108237124876e-06
KISS1R,1.54499387561405e-06
KIT,4.92212445328438e-06
KITLG,1.29751557406902e-06
KL,2.26315414869213e-06
KLB,2.81037220421481e-06
KLC1,2.413955838233e-06
KLC2,8.87168630480716e-07
KLC3,1.46833454243946e-06
KLC4,1.14147976330361e-06
KLF1,2.36343392921451e-06
KLF10,2.29737882003162e-06
KLF11,3.00177731058941e-06
KLF12,2.75653715068802e-06
KLF13,1.25063533109227e-06
KLF14,3.81386382952983e-06
KLF15,2.21322308849246e-06
KLF16,9.73252250024955e-07
KLF17,3.67661493490076e-06
KLF2,1.48440822167909e-06
KLF3,3.00259364721882e-06
KLF4,1.23536459053345e-06
KLF5,1.78862342689189e-06
KLF6,2.45143080913572e-06
KLF7,1.26536344988989e-06
KLF8,9.99124753287795e-07
KLF9,1.89306979712757e-06
KLHDC1,9.43591437775353e-07
KLHDC10,2.44305069171034e-06
KLHDC2,1.20449938586474e-06
KLHDC3,3.20239761222677e-06
KLHDC4,2.17705293331769e-06
KLHDC7A,5.42071622776606e-06
KLHDC7B,2.34012313107664e-06
KLHDC8A,1.57992945013727e-06
KLHDC8B,2.29731051366771e-06
KLHDC9,1.00876251375516e-06
KLHL1,1.25443149600661e-05
KLHL10,1.87673508908254e-06
KLHL11,6.93214887563893e-07
KLHL12,3.33440232483893e-06
KLHL13,2.15478681640839e-06
KLHL14,6.61780474797466e-06
KLHL15,4.01971801407184e-06
KLHL17,2.4981623113173e-06
KLHL18,1.15723003074131e-06
KLHL2,2.8994713534242e-06
KLHL20,1.37087823500169e-06
KLHL21,1.3289848674241e-06
KLHL22,3.58703066337179e-06
KLHL23,2.38659253333994e-06
KLHL24,1.79518842837528e-06
KLHL25,2.6343918294413e-06
KLHL26,1.54222594499708e-06
KLHL28,2.65352161045346e-06
KLHL29,1.12854511116386e-06
KLHL3,5.66541411345368e-06
KLHL30,2.52628395106226e-06
KLHL31,2.30711936359896e-06
KLHL32,3.68486380311949e-06
KLHL33,3.34132299372321e-06
KLHL34,1.23235368211678e-05
KLHL35,1.01805230588761e-06
KLHL36,4.99655155928571e-06
KLHL38,5.22014420973414e-06
KLHL4,1.00463149936076e-05
KLHL40,2.88812109954334e-06
KLHL41,2.79595568577311e-06
KLHL42,3.63534545629601e-06
KLHL5,1.16085270772833e-06
KLHL6,4.98093856367347e-06
KLHL7,8.77436574651409e-07
KLHL8,8.4307767388336e-07
KLHL9,1.96162981513925e-06
KLK1,5.89780209754075e-06
KLK10,2.31928900127143e-06
KLK11,2.88733403199689e-06
KLK12,3.07178431394556e-06
KLK13,3.39144240309737e-06
KLK14,1.58119403055806e-06
KLK15,5.87409557341796e-06
KLK2,6.93731594685228e-06
KLK3,8.31638492970938e-06
KLK4,1.17226456456227e-05
KLK5,4.87134024133346e-06
KLK6,4.45252538529532e-06
KLK7,5.81299733392143e-06
KLK8,2.99689103942066e-06
KLKB1,2.81209247840023e-06
KLRB1,3.53995036730826e-06
KLRC1,1.64413390380823e-06
KLRC2,2.5136917417396e-06
KLRC3,1.47111606596694e-06
KLRD1,5.27448759501602e-06
KLRF1,1.54805241077834e-06
KLRF2,2.93840513901607e-06
KLRG1,1.68064850516058e-06
KLRG2,3.06267213548478e-06
KM-PA-2,9.69045815121596e-07
KMO,3.88626477696168e-06
KMT2A,1.43085630195553e-06
KMT2C,1.959652373534e-06
KMT2D,2.36571033398293e-06
KMT2E,1.79057113669017e-06
KNCN,2.59995629082068e-06
KNDC1,1.88312684900443e-06
KNG1,4.22602052772942e-06
KNOP1,1.82773258541635e-06
KNSTRN,3.33354374395165e-06
KNTC1,6.66264429132423e-07
KPNA1,8.12728337839207e-07
KPNA2,1.49656677350201e-06
KPNA3,1.37317929056698e-06
KPNA4,7.61459845183003e-07
KPNA5,1.27172491428541e-06
KPNA6,1.90686275725375e-06
KPNA7,9.02401868119903e-07
KPNB1,1.53137718012114e-06
KPRP,1.07309950741434e-05
KPTN,1.33036930507861e-06
KRAS,1.37173582333206e-06
KRBA1,2.63545083677023e-06
KRBOX1,1.55788278983061e-06
KRBOX4,1.50383952540171e-06
KRCC1,1.08805302643085e-06
KREMEN1,2.16165866652034e-06
KREMEN2,1.26160295745191e-06
KRI1,1.62434975280371e-06
KRIT1,1.45810544822553e-06
KRR1,2.8942345778659e-06
KRT1,2.16279640435099e-06
KRT10,1.50454946999647e-06
KRT12,4.27428689346237e-06
KRT13,2.4638422656854e-06
KRT14,4.19177979934854e-06
KRT15,1.56867217145423e-06
KRT16,3.00972197708529e-06
KRT17,1.20867712628583e-06
KRT18,2.27045371305546e-06
KRT19,1.38573397595387e-06
KRT2,4.56883481497063e-06
KRT20,5.42996530481683e-06
KRT23,4.69844769691964e-06
KRT24,3.93011304764493e-06
KRT25,5.73035703560397e-06
KRT26,3.53457834243874e-06
KRT27,1.68123163710532e-06
KRT28,3.63640739826242e-06
KRT3,5.54143077160894e-06
KRT31,9.43623896891851e-06
KRT32,5.64237758558235e-06
KRT33A,6.95405040064947e-06
KRT33B,7.72566715595514e-06
KRT34,5.44008517926077e-06
KRT35,4.68336513094851e-06
KRT36,4.69736305913883e-06
KRT37,3.39484651270205e-06
KRT38,5.81389750619989e-06
KRT39,1.92265995523205e-06
KRT4,2.55019053259482e-06
KRT40,2.73507039498801e-06
KRT5,6.77883202391751e-06
KRT6A,6.44373692688517e-06
KRT6B,8.2125984517314e-06
KRT6C,4.63726218384122e-06
KRT7,8.19061784500337e-07
KRT71,4.10367709185429e-06
KRT72,5.30029643072313e-06
KRT73,1.05416282482164e-05
KRT74,8.11697221638603e-06
KRT75,6.08672630182637e-06
KRT76,4.64506137689405e-06
KRT77,6.0967832595719e-06
KRT78,1.63965248889925e-06
KRT79,2.71019921466193e-06
KRT8,9.52090081810049e-07
KRT80,2.44576163532707e-06
KRT81,2.98560437138401e-06
KRT82,4.73581266426128e-06
KRT83,4.70150739423655e-06
KRT84,9.06371704867376e-06
KRT85,3.6771805812136e-06
KRT86,3.83762736099709e-06
KRT9,9.82018678489403e-07
KRTAP1-1,5.8636157298553e-06
KRTAP1-3,3.38774689328496e-06
KRTAP1-4,5.48935344023129e-06
KRTAP1-5,6.59580618939814e-06
KRTAP10-1,4.18985555361222e-06
KRTAP10-10,6.11987720845384e-06
KRTAP10-11,8.48499775100584e-06
KRTAP10-12,6.12976374708315e-06
KRTAP10-2,5.59418825173523e-06
KRTAP10-3,2.59000546419129e-06
KRTAP10-5,5.79683596487724e-06
KRTAP10-6,4.50253188054799e-06
KRTAP10-7,5.7417066052677e-06
KRTAP10-8,6.60962259623696e-06
KRTAP10-9,6.94539857630516e-06
KRTAP11-1,2.69415192863363e-05
KRTAP12-1,3.39308867217766e-06
KRTAP12-2,2.94938272077279e-06
KRTAP12-3,2.97374897001326e-06
KRTAP12-4,4.1449802735859e-06
KRTAP13-1,1.07994455562376e-05
KRTAP13-2,1.14496614092538e-05
KRTAP13-3,2.37002586055788e-05
KRTAP13-4,6.70253444011206e-06
KRTAP15-1,1.12798704397322e-05
KRTAP16-1,1.87608560717043e-06
KRTAP17-1,5.60343919072262e-06
KRTAP19-1,1.29745781234243e-05
KRTAP19-2,5.22665148688826e-06
KRTAP19-3,3.90866008032872e-06
KRTAP19-4,4.090383352698e-06
KRTAP19-5,7.78510072644644e-06
KRTAP19-6,3.08359722021374e-06
KRTAP19-7,1.45437379843362e-05
KRTAP19-8,4.432750523719e-06
KRTAP2-1,1.7922069378193e-06
KRTAP2-2,2.04934984839258e-06
KRTAP2-3,3.14219328015935e-06
KRTAP2-4,2.01622849998337e-06
KRTAP20-1,3.78573260775591e-06
KRTAP20-2,4.32806621525575e-06
KRTAP20-3,4.47978463310417e-06
KRTAP20-4,5.15854435902237e-06
KRTAP21-1,1.60561163351759e-05
KRTAP21-2,3.34686868383237e-06
KRTAP21-3,3.86590476170216e-06
KRTAP22-1,7.24987206003926e-06
KRTAP22-2,4.83394062916867e-06
KRTAP23-1,3.34966578104026e-05
KRTAP24-1,1.28666302817872e-05
KRTAP25-1,3.30997464763217e-06
KRTAP26-1,6.55905092130549e-06
KRTAP27-1,7.88935298718534e-06
KRTAP29-1,1.82609145124259e-06
KRTAP3-1,4.10921689494433e-06
KRTAP3-2,5.04153111639875e-06
KRTAP3-3,3.53938872538506e-06
KRTAP4-1,4.50749050626533e-06
KRTAP4-11,3.87907786485113e-06
KRTAP4-12,2.39557928697568e-06
KRTAP4-16P,2.32542762651498e-06
KRTAP4-2,6.66367871926781e-06
KRTAP4-3,3.36252800277056e-06
KRTAP4-4,8.63378004310053e-06
KRTAP4-5,3.49809082258711e-06
KRTAP4-6,4.62041712828006e-06
KRTAP4-7,4.14098592559171e-06
KRTAP4-8,2.18671814722976e-06
KRTAP4-9,2.87252672725054e-06
KRTAP5-1,1.86376305338274e-06
KRTAP5-10,3.71101037520696e-06
KRTAP5-2,4.88958333538727e-06
KRTAP5-3,3.02825839284076e-06
KRTAP5-4,6.29426479223099e-06
KRTAP5-5,4.81435809953475e-06
KRTAP5-6,6.85520037722482e-06
KRTAP5-7,2.96841520277994e-06
KRTAP5-8,2.82371061433006e-06
KRTAP5-9,1.93342680059282e-06
KRTAP6-1,6.19042621431765e-06
KRTAP6-2,9.44418381889242e-06
KRTAP6-3,8.65374663363506e-06
KRTAP8-1,1.61084237508515e-05
KRTAP9-1,4.00736630057417e-06
KRTAP9-2,7.71212554508277e-06
KRTAP9-3,8.72252240361431e-06
KRTAP9-4,1.03499439100012e-05
KRTAP9-6,1.84275938079047e-06
KRTAP9-7,2.05149837653306e-06
KRTAP9-8,8.02042084767111e-06
KRTAP9-9,4.77375459226486e-06
KRTCAP3,7.99352806835157e-07
KRTDAP,2.08417503794286e-06
KSR1,1.15777949275536e-06
KSR2,5.13337467525047e-06
KTN1,1.28163881629933e-06
KXD1,2.20891259285098e-06
KY,3.31928952475781e-06
KYNU,7.99667988755181e-06
L1CAM,7.88270042386969e-06
L1TD1,8.36654087747239e-07
L2HGDH,2.37673246818534e-06
L3HYPDH,1.68068274092929e-06
L3MBTL1,1.62314958721697e-06
L3MBTL2,1.56957371242404e-06
L3MBTL3,4.0830424450752e-06
L3MBTL4,2.21237502664233e-06
L47234.1,1.68878482393782e-06
LACC1,1.58681384593867e-06
LACE1,7.97390391134372e-07
LACRT,2.94198413282503e-06
LACTB,1.04527136167041e-06
LACTB2,2.21664070973318e-06
LACTBL1,1.27925634786863e-06
LAD1,1.93560740129562e-06
LAG3,1.60189288821359e-06
LAGE3,2.16860286418552e-06
LAIR1,5.06207411346386e-06
LAIR2,8.17063655025371e-06
LALBA,6.65827565112206e-06
LAMA1,5.96220547160851e-06
LAMA2,7.48598133676122e-06
LAMA3,1.43445847996189e-06
LAMA4,5.81707152658997e-06
LAMA5,2.96269480350433e-06
LAMB1,4.84035058227183e-06
LAMB2,9.59786403922632e-07
LAMB3,1.97396221194635e-06
LAMB4,6.64210407777246e-06
LAMC1,9.13916894303869e-07
LAMC2,1.60900005423647e-06
LAMC3,6.00725744364174e-06
LAMP1,1.88682322614549e-06
LAMP2,1.16641874107192e-06
LAMP3,1.43994598736283e-06
LAMP5,8.77027904169066e-06
LAMTOR1,1.88497892825966e-06
LAMTOR2,1.18699410170564e-06
LAMTOR3,1.27079706401317e-06
LAMTOR4,1.12534022083069e-06
LAMTOR5,2.11456317167498e-06
LANCL1,1.28868299224358e-06
LANCL2,2.19416924330135e-06
LANCL3,1.45956621644889e-06
LAP3,2.15413853124991e-06
LAPTM4A,1.48487751644884e-06
LAPTM4B,1.47967836496669e-06
LAPTM5,3.09661822441985e-06
LARGE,4.95423118644361e-06
LARP1,8.40834345240357e-07
LARP1B,5.8274003767507e-07
LARP4,5.3899281883707e-07
LARP4B,2.29606972427125e-06
LARP6,4.63264293623636e-06
LARP7,1.32647444459553e-06
LARS,2.90046042758895e-06
LARS2,1.07351260992622e-06
LAS1L,4.00528021766059e-06
LASP1,4.22496514965485e-06
LAT,1.17677971766992e-06
LAT2,3.3993147004686e-06
LATS1,1.26770823405813e-06
LATS2,3.07021818094151e-06
LAX1,2.80079243622798e-06
LAYN,2.57321254056715e-06
LBH,6.63940783793869e-06
LBP,3.14450929715339e-06
LBR,2.97519925204976e-06
LBX1,2.37585487705213e-06
LBX2,2.25778642479324e-06
LCA10,5.68454351873559e-06
LCA5,1.91688116977283e-06
LCA5L,1.81664449017702e-06
LCAT,8.84574861229171e-07
LCE1A,6.85595832165159e-06
LCE1B,1.0211253378025e-05
LCE1C,5.04201513983605e-06
LCE1D,9.7144626892257e-06
LCE1E,5.68590177410102e-06
LCE1F,7.55042106970781e-06
LCE2A,6.80685681723234e-06
LCE2B,2.18108826434008e-06
LCE2C,5.5145755341319e-06
LCE2D,6.74232884014607e-06
LCE3A,1.89529781710325e-05
LCE3B,8.83538785461055e-06
LCE3C,5.56834020263802e-06
LCE3D,1.00596224706808e-05
LCE3E,1.03452033676151e-05
LCE4A,8.6704973566124e-06
LCE5A,3.10193273849134e-06
LCE6A,4.28013364466154e-06
LCK,4.7495214319002e-06
LCLAT1,2.59038586116051e-06
LCMT1,2.1829709831874e-06
LCMT2,1.36157606098794e-06
LCN1,6.27122143263226e-06
LCN10,1.21303254781513e-06
LCN12,2.49077975574076e-06
LCN15,2.95062753246447e-06
LCN2,1.68352921272342e-06
LCN8,2.93400107530611e-06
LCN9,4.31634294893158e-06
LCNL1,1.72481805272024e-06
LCOR,9.78443118675564e-07
LCORL,6.91704119945621e-07
LCP1,2.58112595201174e-06
LCP2,4.69935849805383e-06
