gene,rate
KCNG2,2.87439308697114e-06
KCNG3,1.14403766212485e-06
KCNG4,3.4468647492699e-06
KCNH1,7.63344760960333e-06
KCNH2,1.93518715517473e-06
KCNH3,1.78616775507668e-06
KCNH4,2.23008295428981e-06
KCNH5,5.78407594515731e-06
KCNH6,3.39288077111683e-06
KCNH7,6.1322277101942e-06
KCNH8,5.90170708950131e-06
KCNIP1,7.06339009938682e-06
KCNIP2,8.7905635607108e-07
KCNIP3,3.48070776529336e-06
KCNIP4,2.82438690410927e-06
KCNJ1,3.94774080192925e-06
KCNJ10,3.45911196978903e-06
KCNJ11,2.5690781968077e-06
KCNJ12,7.06731098577826e-06
KCNJ14,1.55184064582457e-06
KCNJ15,1.24224661359037e-06
KCNJ16,5.18171500986221e-06
KCNJ2,3.80381213721487e-06
KCNJ3,1.16718055852402e-05
KCNJ4,6.10100576437644e-06
KCNJ5,4.68585281823063e-06
KCNJ6,4.93009758014013e-06
KCNJ8,3.43106115708688e-06
KCNJ9,2.64277962794311e-06
KCNK1,2.63237771283227e-06
KCNK10,5.05708595943012e-06
KCNK12,1.15832005820404e-06
KCNK13,6.8546225159312e-06
KCNK15,2.08879686178016e-06
KCNK16,3.26650205744969e-06
KCNK17,3.08049588448574e-06
KCNK18,5.71530466472733e-06
KCNK2,4.49716638104712e-06
KCNK3,4.43827785307123e-06
KCNK4,1.74261007400877e-06
KCNK5,1.70802598685205e-06
KCNK6,2.42116271955854e-06
KCNK7,1.51220646063745e-06
KCNK9,6.69416406298835e-06
KCNMA1,3.50943779978513e-06
KCNMB1,5.96196387970283e-06
KCNMB2,2.72284622918366e-06
KCNMB3,8.77575506281677e-07
KCNMB4,1.86669261644492e-06
KCNN1,3.23218382896749e-06
KCNN2,1.60654929661481e-06
KCNN3,3.76782208922109e-06
KCNN4,2.49089736706004e-06
KCNQ1,1.31756361121486e-06
KCNQ2,4.41250053528454e-06
KCNQ3,4.3555937702168e-06
KCNQ4,2.10732410599924e-06
KCNQ5,8.54553820718461e-07
KCNRG,1.12964303158787e-06
KCNS1,8.9366980217392e-07
KCNS2,6.73988770375356e-06
KCNS3,2.92513163618181e-06
KCNT1,4.22197899898745e-06
KCNT2,5.55489138646804e-06
KCNU1,6.05025946945222e-06
KCNV1,6.08569831242497e-06
KCNV2,6.26898778977155e-06
KCTD1,1.68644773248331e-06
KCTD10,2.22281155306214e-06
KCTD11,2.55914924531631e-06
KCTD12,2.67908101652992e-06
KCTD13,1.62724583776874e-06
KCTD14,1.59770594055303e-06
KCTD15,2.81520428593092e-06
KCTD16,3.92875570479656e-06
KCTD17,1.39434475811207e-06
KCTD18,6.96820152267984e-07
KCTD19,1.23347451217109e-06
KCTD2,1.80602839084428e-06
KCTD20,1.25606019601939e-06
KCTD21,1.35057923266096e-06
KCTD3,1.78877811074918e-06
KCTD4,1.07648527203061e-06
KCTD5,1.13623900729583e-06
KCTD6,7.77387077284955e-07
KCTD7,1.8324257640724e-06
KCTD8,9.15811555187471e-06
KCTD9,8.59480678636508e-07
KDELC1,1.40931183964051e-06
KDELC2,1.40583568508782e-06
KDELR1,1.67212647639388e-06
KDELR2,1.61518642994051e-06
KDELR3,1.20650090332667e-06
KDM1A,9.82753558450612e-07
KDM1B,9.6497077563869e-07
KDM2A,1.86902968037484e-06
KDM2B,1.98561378702157e-06
KDM3A,6.667584285753e-07
KDM3B,1.84461088922343e-06
KDM4A,9.80630714772244e-07
KDM4B,9.51136067155276e-07
KDM4C,2.95980200311039e-06
KDM4D,1.86094379271832e-06
KDM4E,3.48675640961586e-06
KDM5A,1.8805471357404e-06
KDM5B,1.34196182981331e-06
KDM5C,1.81425077877477e-06
KDM5D,9.41910871023069e-07
KDM6A,1.58366683361008e-06
KDM6B,1.09936106933726e-06
KDM7A,1.44865118460814e-06
KDM8,1.8689270272619e-06
KDR,4.33201901433051e-06
KDSR,1.26450212259327e-06
KEAP1,1.59819169690218e-06
KEL,6.30361151972261e-06
KERA,2.37675774722554e-06
KHDC1,1.56938082947146e-06
KHDC3L,3.05292629518232e-06
KHDRBS1,1.32808971415982e-06
KHDRBS2,3.89611964860521e-06
KHDRBS3,2.33331022924467e-06
KHK,1.52099805849116e-06
KHNYN,1.94875343867589e-06
KHSRP,1.00401770605851e-06
KIAA0020,1.67988191575959e-06
KIAA0040,1.94821104101604e-06
KIAA0087,1.8960061269731e-06
KIAA0100,1.88012928424467e-06
KIAA0101,1.52318165161065e-06
KIAA0125,1.61067601617651e-06
KIAA0141,9.86883287691039e-07
KIAA0195,2.80743850598519e-06
KIAA0196,2.22457646553996e-06
KIAA0226,1.72658774116031e-06
KIAA0226L,1.62973766260295e-06
KIAA0232,1.43435643032581e-06
KIAA0247,8.53128166436074e-07
KIAA0319,2.12316808598475e-06
KIAA0319L,1.33206340957661e-06
KIAA0355,1.82894976338879e-06
KIAA0368,1.45143189415441e-06
KIAA0391,1.25435639219682e-06
KIAA0408,1.14128300491591e-06
KIAA0430,1.85185253529861e-06
KIAA0513,1.1705094976706e-06
KIAA0556,2.39245945754983e-06
KIAA0586,1.38819894394354e-06
KIAA0753,1.55231359949615e-06
KIAA0825,8.02354378282977e-07
KIAA0895,9.83165370467392e-07
KIAA0895L,1.02889245453721e-06
KIAA0907,7.97119129703564e-07
KIAA0922,1.17078268098348e-06
KIAA0930,2.33090217633571e-06
KIAA0947,2.30306672486181e-06
KIAA1009,4.08148718988837e-07
KIAA1024,1.80304912890407e-06
KIAA1024L,2.04352389637027e-06
KIAA1033,9.9413345345938e-07
KIAA1045,4.09249365641723e-06
KIAA1107,8.58539151788246e-07
KIAA1109,1.51660557419374e-06
KIAA1143,1.34925000481389e-06
KIAA1147,1.40771942220072e-06
KIAA1161,2.05800324867674e-06
KIAA1191,2.51336292628432e-06
KIAA1199,2.7065427484526e-06
KIAA1210,3.26033782111899e-06
KIAA1211,5.72393086721587e-06
KIAA1211L,1.62392106918333e-06
KIAA1217,2.05514935826586e-06
KIAA1239,2.0828364854495e-06
KIAA1244,1.91849670555962e-06
KIAA1257,1.92809374636114e-06
KIAA1279,1.94847206684478e-06
KIAA1324,1.79253313857639e-06
KIAA1324L,1.71254752380418e-06
KIAA1328,1.4520737102043e-06
KIAA1377,6.81384155207727e-07
KIAA1407,1.43411980852604e-06
KIAA1429,1.42344380674616e-06
KIAA1430,1.80656134614618e-06
KIAA1432,6.00905427528234e-07
KIAA1456,1.21750674216042e-06
KIAA1462,3.23229299396454e-06
KIAA1467,1.95333530059721e-06
KIAA1468,1.07533628254965e-06
KIAA1522,1.34036019394083e-06
KIAA1524,1.0759347680084e-06
KIAA1549,2.24473545416774e-06
KIAA1549L,3.57422214747812e-06
KIAA1551,2.31520802082579e-06
KIAA1586,5.4477800254199e-07
KIAA1598,9.11963992419134e-07
KIAA1614,1.59331164240612e-06
KIAA1644,3.91807329287267e-06
KIAA1658,1.16128667124096e-06
KIAA1671,3.24278010193568e-07
KIAA1683,1.00020545355239e-06
KIAA1715,8.22710309628274e-07
KIAA1731,5.07074622632897e-07
KIAA1755,4.62134387165792e-06
KIAA1841,8.77242920935882e-07
KIAA1875,3.2888798551182e-07
KIAA1919,1.17988134296404e-06
KIAA1958,1.43487563517835e-06
KIAA2013,1.5184951531491e-06
KIAA2018,2.14754935776101e-06
KIAA2022,3.32663042963295e-06
KIAA2026,1.95525734228038e-06
KIDINS220,1.98088772103491e-06
KIF11,9.68676112254401e-07
KIF12,2.40257816223849e-06
KIF13A,1.61256733174063e-06
KIF13B,2.41347261108078e-06
KIF14,1.92755307716071e-06
KIF15,8.70343832300036e-07
KIF16B,2.55420321885287e-06
KIF17,2.79750062679921e-06
KIF18A,1.38708572445695e-06
KIF18B,1.15494356637492e-06
KIF19,4.03555450575589e-06
KIF1A,4.17075925823292e-06
KIF1B,2.35515201419142e-06
KIF1C,8.2008964270806e-07
KIF20A,1.46092764521376e-06
KIF20B,1.41522690224038e-06
KIF21A,1.12883350901217e-06
KIF21B,4.95570677191344e-06
KIF22,1.75355429421233e-06
KIF23,7.58467010344879e-07
KIF24,1.47261268549424e-06
KIF25,1.29895767906507e-06
KIF26A,2.28569336979696e-06
KIF26B,1.99423872401314e-06
KIF27,8.33430346380255e-07
KIF2A,8.16422674119128e-07
KIF2B,2.11662875424697e-05
KIF2C,1.384978790326e-06
KIF3A,1.01422168378847e-06
KIF3B,1.57920666181984e-06
KIF3C,1.84227845520771e-06
KIF4A,3.49178214071683e-06
KIF4B,6.48557656588655e-06
KIF5A,4.55681481830628e-06
KIF5B,1.09255964758666e-06
KIF5C,2.33168300527658e-06
KIF6,2.86297525790027e-06
KIF7,1.27077618969058e-06
KIF9,1.46310428920981e-06
KIFAP3,2.40431263743456e-06
KIFC1,1.61445929616748e-06
KIFC2,2.03623742887318e-06
KIFC3,7.81000902922433e-07
KIN,2.52550905034075e-06
KIR2DL1,2.98243882648996e-06
KIR2DL3,5.72877752757871e-06
KIR2DL4,5.18398703119737e-06
KIR3DL1,8.34947814438136e-06
KIR3DL2,5.54491439878841e-06
KIR3DL3,5.87708968972348e-06
KIR3DX1,4.53273925005661e-06
KIRREL,2.96157211759063e-06
KIRREL2,5.98687714069468e-06
KIRREL3,3.99620150847056e-06
KISS1,1.35905629907789e-06
KISS1R,1.74539536894639e-06
KIT,3.39865512673371e-06
KITLG,9.64202887969167e-07
KL,1.77819018668839e-06
KLB,2.08351888515268e-06
KLC1,1.60826453669876e-06
KLC2,6.522415809675e-07
KLC3,1.02812541538841e-06
KLC4,1.0871305069786e-06
KLF1,2.19750107679986e-06
KLF10,1.93227180260267e-06
KLF11,1.96164848975873e-06
KLF12,1.81740642997791e-06
KLF13,9.73462485435617e-07
KLF14,2.58035675954381e-06
KLF15,1.50781224978072e-06
KLF16,7.66768377009397e-07
KLF17,2.42090528734889e-06
KLF2,1.10090776309724e-06
KLF3,2.00985988330519e-06
KLF4,9.16163576998756e-07
KLF5,1.2530381557291e-06
KLF6,1.69457798994652e-06
KLF7,9.54653800438796e-07
KLF8,7.49574152964014e-07
KLF9,1.39858776604917e-06
KLHDC1,7.0042210562974e-07
KLHDC10,1.64777212153643e-06
KLHDC2,1.16196468575884e-06
KLHDC3,2.13860317920443e-06
KLHDC4,1.82489155330091e-06
KLHDC7A,3.76019977094713e-06
KLHDC7B,1.55195048547665e-06
KLHDC8A,1.78663149415821e-06
KLHDC8B,1.53194195616898e-06
KLHDC9,1.16115059831005e-06
KLHL1,8.0701247076527e-06
KLHL10,1.61647881042342e-06
KLHL11,8.16714677276165e-07
KLHL12,2.16195554601427e-06
KLHL13,1.43386326752004e-06
KLHL14,4.13285130315199e-06
KLHL15,2.56718236743886e-06
KLHL17,1.96380212359686e-06
KLHL18,8.36070381253296e-07
KLHL2,1.89704078092987e-06
KLHL20,1.93787634747357e-06
KLHL21,9.43331213399704e-07
KLHL22,2.37709024728444e-06
KLHL23,1.57084209635711e-06
KLHL24,1.21864238851197e-06
KLHL25,2.10978526353829e-06
KLHL26,1.84240164737551e-06
KLHL28,1.72405423214734e-06
KLHL29,7.94532784528733e-07
KLHL3,4.00280814592287e-06
KLHL30,1.67495165109621e-06
KLHL31,1.54937596640635e-06
KLHL32,2.36355533374031e-06
KLHL33,2.14654591290294e-06
KLHL34,8.58800694945177e-06
KLHL35,7.61550273491147e-07
KLHL36,3.25353877474014e-06
KLHL38,3.30066276631575e-06
KLHL4,6.17176225094971e-06
KLHL40,2.40231140876247e-06
KLHL41,1.82289184006373e-06
KLHL42,2.37874175088759e-06
KLHL5,8.06199262351306e-07
KLHL6,3.58654783391322e-06
KLHL7,6.53280160964469e-07
KLHL8,6.17651514619754e-07
KLHL9,1.97900500012035e-06
KLK1,3.82251000941262e-06
KLK10,2.18728963052137e-06
KLK11,1.96824079228183e-06
KLK12,2.09277271873773e-06
KLK13,2.25607188940999e-06
KLK14,1.17843401376261e-06
KLK15,4.82549471561846e-06
KLK2,4.45265369886979e-06
KLK3,6.18890336693888e-06
KLK4,8.29018427821315e-06
KLK5,3.18713741739719e-06
KLK6,2.92911150309799e-06
KLK7,4.4038241169023e-06
KLK8,2.53776819622433e-06
KLKB1,1.83317503176325e-06
KLRB1,2.31110670191264e-06
KLRC1,1.17681797484959e-06
KLRC2,2.30239902875302e-06
KLRC3,1.07186573473699e-06
KLRD1,3.38263441980846e-06
KLRF1,1.13984449796313e-06
KLRF2,2.09935268986492e-06
KLRG1,1.21983462056967e-06
KLRG2,2.04672865211604e-06
KM-PA-2,1.10505254971716e-06
KMO,2.4978919305151e-06
KMT2A,1.07943046123014e-06
KMT2C,1.44183112593917e-06
KMT2D,1.83256517929805e-06
KMT2E,1.47117213539622e-06
KNCN,2.91892360777638e-06
KNDC1,1.5641098220242e-06
KNG1,2.67478170626326e-06
KNOP1,1.71530703819751e-06
KNSTRN,2.2056657101027e-06
KNTC1,6.18085987381781e-07
KPNA1,9.48700196278002e-07
KPNA2,1.03169002734066e-06
KPNA3,9.6041218951063e-07
KPNA4,5.69839465849746e-07
KPNA5,8.78464097235847e-07
KPNA6,1.64468601658059e-06
KPNA7,1.05817300776318e-06
KPNB1,1.03194929653026e-06
KPRP,6.56322962997237e-06
KPTN,9.56609521977438e-07
KRAS,1.01226405884269e-06
KRBA1,1.7039353636968e-06
KRBOX1,1.14416034368526e-06
KRBOX4,1.12285366034371e-06
KRCC1,1.25875905717722e-06
KREMEN1,1.48400111577042e-06
KREMEN2,1.42922581046643e-06
KRI1,1.12619336791825e-06
KRIT1,1.24495361469252e-06
KRR1,1.9128200553203e-06
KRT1,1.80535718253399e-06
KRT10,1.41242825901849e-06
KRT12,2.73274065448407e-06
KRT13,2.08577315646219e-06
KRT14,3.17488165986505e-06
KRT15,1.48490039006379e-06
KRT16,2.4128092904928e-06
KRT17,8.9280656649627e-07
KRT18,1.55777453563752e-06
KRT19,1.37237593104061e-06
KRT2,2.90514499486486e-06
KRT20,3.97006696688071e-06
KRT23,3.01269382492223e-06
KRT24,2.52499952457459e-06
KRT25,3.60131640084516e-06
KRT26,2.28643176027788e-06
KRT27,1.59355820496396e-06
KRT28,2.36704444806956e-06
KRT3,3.4860866657874e-06
KRT31,7.63589251006693e-06
KRT32,3.57424599178099e-06
KRT33A,4.38142885240475e-06
KRT33B,4.83645053110855e-06
KRT34,3.96961759026569e-06
KRT35,2.99156203146189e-06
KRT36,3.01853656020222e-06
KRT37,2.24001023534103e-06
KRT38,3.68306074686711e-06
KRT39,1.32458404406405e-06
KRT4,1.70037430362037e-06
KRT40,1.82554796934274e-06
KRT5,4.27029622003189e-06
KRT6A,4.83596704741645e-06
KRT6B,6.33842314294944e-06
KRT6C,3.35016698080958e-06
KRT7,9.81391982430523e-07
KRT71,3.19793807781429e-06
KRT72,3.37745594396106e-06
KRT73,6.98730816795085e-06
KRT74,7.10120365656279e-06
KRT75,4.25993187024437e-06
KRT76,3.38148488495044e-06
KRT77,3.84368889180879e-06
KRT78,1.14800840583668e-06
KRT79,2.24795363505322e-06
KRT8,1.11498551022314e-06
KRT80,1.66337854408782e-06
KRT81,1.97886022108968e-06
KRT82,3.57771887940216e-06
KRT83,3.52566248417211e-06
KRT84,6.0723513640218e-06
KRT85,2.39334269132594e-06
KRT86,2.5032203225934e-06
KRT9,7.26078320188679e-07
KRTAP1-1,3.81610850903103e-06
KRTAP1-3,2.32413159560576e-06
KRTAP1-4,3.66303913398815e-06
KRTAP1-5,4.26666415575015e-06
KRTAP10-1,2.77828319681199e-06
KRTAP10-10,4.72415238515507e-06
KRTAP10-11,5.32847753943692e-06
KRTAP10-12,3.96200578215932e-06
KRTAP10-2,3.62726421605186e-06
KRTAP10-3,1.88760178503966e-06
KRTAP10-5,4.75715089934311e-06
KRTAP10-6,2.93167222049175e-06
KRTAP10-7,4.28532572271852e-06
KRTAP10-8,4.23147445795461e-06
KRTAP10-9,5.14970937615007e-06
KRTAP11-1,1.6425563214894e-05
KRTAP12-1,3.80530855183341e-06
KRTAP12-2,2.14598061453235e-06
KRTAP12-3,2.19701363407154e-06
KRTAP12-4,2.79241782374589e-06
KRTAP13-1,6.77941738779085e-06
KRTAP13-2,7.1580630203137e-06
KRTAP13-3,1.4391885900423e-05
KRTAP13-4,5.51280517928208e-06
KRTAP15-1,7.05766985981963e-06
KRTAP16-1,2.19563660947445e-06
KRTAP17-1,3.76141978630786e-06
KRTAP19-1,8.20059889608123e-06
KRTAP19-2,3.61863381939687e-06
KRTAP19-3,4.32305671025945e-06
KRTAP19-4,2.95172643277828e-06
KRTAP19-5,5.30520424250327e-06
KRTAP19-6,2.18299288166357e-06
KRTAP19-7,9.11656751581371e-06
KRTAP19-8,3.20996180487851e-06
KRTAP2-1,1.3308858448044e-06
KRTAP2-2,1.51890164613771e-06
KRTAP2-3,2.1600819100042e-06
KRTAP2-4,1.4885682382534e-06
KRTAP20-1,2.57855383838293e-06
KRTAP20-2,3.04125484593909e-06
KRTAP20-3,3.14009431436746e-06
KRTAP20-4,5.50668536278855e-06
KRTAP21-1,9.7889628571303e-06
KRTAP21-2,2.41299178639491e-06
KRTAP21-3,2.8012138941151e-06
KRTAP22-1,4.79481729408483e-06
KRTAP22-2,3.43738093720866e-06
KRTAP23-1,1.97509537065848e-05
KRTAP24-1,8.03284497930702e-06
KRTAP25-1,2.38752773466525e-06
KRTAP26-1,5.41606212216551e-06
KRTAP27-1,5.01300964815178e-06
KRTAP29-1,1.32512797847605e-06
KRTAP3-1,2.77498125271706e-06
KRTAP3-2,5.93344683459053e-06
KRTAP3-3,2.40808483220499e-06
KRTAP4-1,3.03796151811724e-06
KRTAP4-11,3.49740756944307e-06
KRTAP4-12,1.70391227888076e-06
KRTAP4-16P,1.67919849174288e-06
KRTAP4-2,4.27621998330204e-06
KRTAP4-3,2.3032353519485e-06
KRTAP4-4,5.40667147189187e-06
KRTAP4-5,2.37748642223806e-06
KRTAP4-6,3.09005144799711e-06
KRTAP4-7,3.75151717262501e-06
KRTAP4-8,1.57722115812896e-06
KRTAP4-9,1.95977470878391e-06
KRTAP5-1,1.71614100375726e-06
KRTAP5-10,3.40328599410166e-06
KRTAP5-2,3.12788340579537e-06
KRTAP5-3,2.02155232726098e-06
KRTAP5-4,3.95789426481989e-06
KRTAP5-5,3.08471971691987e-06
KRTAP5-6,4.28286890643577e-06
KRTAP5-7,1.9772493805705e-06
KRTAP5-8,1.9016405350788e-06
KRTAP5-9,2.12991575883429e-06
KRTAP6-1,5.15269714257691e-06
KRTAP6-2,7.96239239473438e-06
KRTAP6-3,5.57074090529164e-06
KRTAP8-1,1.21168377406416e-05
KRTAP9-1,3.6103191290781e-06
KRTAP9-2,4.79257866059863e-06
KRTAP9-3,5.46776739803116e-06
KRTAP9-4,7.51070737062134e-06
KRTAP9-6,1.37290043658598e-06
KRTAP9-7,1.50783882623491e-06
KRTAP9-8,5.07943109315035e-06
KRTAP9-9,3.20687675290095e-06
KRTCAP3,6.35169563966359e-07
KRTDAP,1.56276044258834e-06
KSR1,8.0349217208921e-07
KSR2,3.21653457855603e-06
KTN1,8.56727976469825e-07
KXD1,1.58275405839522e-06
KY,2.15766260405224e-06
KYNU,5.82320372600359e-06
L1CAM,4.84004749739289e-06
L1TD1,6.13463294710169e-07
L2HGDH,1.57603314095326e-06
L3HYPDH,1.18927068608661e-06
L3MBTL1,1.37436872714556e-06
L3MBTL2,1.08808407085883e-06
L3MBTL3,2.58340913524696e-06
L3MBTL4,2.23819493716112e-06
L47234.1,1.24741117866986e-06
LACC1,1.10153147303858e-06
LACE1,6.08641222958292e-07
LACRT,2.00176465935219e-06
LACTB,7.74922117585731e-07
LACTB2,1.90811434688319e-06
LACTBL1,1.44134652764017e-06
LAD1,1.32944149682998e-06
LAG3,1.10132324263448e-06
LAGE3,1.55202019983101e-06
LAIR1,3.25821251934015e-06
LAIR2,5.13803419913162e-06
LALBA,4.28796820696841e-06
LAMA1,3.77005846232256e-06
LAMA2,4.81488148699884e-06
LAMA3,1.01616384080149e-06
LAMA4,3.57507607294248e-06
LAMA5,2.39077591189526e-06
LAMB1,3.00997994184639e-06
LAMB2,8.05722333608633e-07
LAMB3,2.16970514147674e-06
LAMB4,4.27608029933416e-06
LAMC1,1.0642241959097e-06
LAMC2,1.50505840623777e-06
LAMC3,3.71710870068199e-06
LAMP1,1.79859651405935e-06
LAMP2,8.58561452296929e-07
LAMP3,1.02523298879861e-06
LAMP5,5.64149950234756e-06
LAMTOR1,1.3555895087779e-06
LAMTOR2,1.42311862527638e-06
LAMTOR3,9.41080579802406e-07
LAMTOR4,8.62337555748268e-07
LAMTOR5,1.50023983838161e-06
LANCL1,9.46604812376036e-07
LANCL2,1.88897724448675e-06
LANCL3,2.25062690722907e-06
LAP3,1.8350504576645e-06
LAPTM4A,1.11461123299219e-06
LAPTM4B,1.6934153034985e-06
LAPTM5,2.1306823648576e-06
LARGE,3.17077426866575e-06
LARP1,6.00360024478567e-07
LARP1B,4.36852492322201e-07
LARP4,6.29743533097082e-07
LARP4B,1.79145363719919e-06
LARP6,2.96971753644698e-06
LARP7,9.17658561597469e-07
LARS,1.84595255006719e-06
LARS2,1.28118336007015e-06
LAS1L,2.59550549156188e-06
LASP1,3.46494943876656e-06
LAT,8.81100738043477e-07
LAT2,2.24809198525819e-06
LATS1,8.45544914418504e-07
LATS2,1.9616060270622e-06
LAX1,1.8608154692275e-06
LAYN,1.73619739583944e-06
LBH,4.36777443870036e-06
LBP,2.49992130358796e-06
LBR,3.511334437712e-06
LBX1,1.73340138947053e-06
LBX2,1.6556505240745e-06
LCA10,3.80571365344021e-06
LCA5,1.27000739124211e-06
LCA5L,1.8326989285871e-06
LCAT,6.77859303985443e-07
LCE1A,4.38404695443091e-06
LCE1B,6.34543263818638e-06
LCE1C,3.26921097114065e-06
LCE1D,6.14730048569736e-06
LCE1E,3.68006841115312e-06
LCE1F,6.14530874262318e-06
LCE2A,4.47440676357967e-06
LCE2B,1.57493641564587e-06
LCE2C,3.57101733062357e-06
LCE2D,4.3503224818193e-06
LCE3A,1.15935177177078e-05
LCE3B,5.38534713704806e-06
LCE3C,3.78745822491689e-06
LCE3D,6.40087136635031e-06
LCE3E,6.58331837007646e-06
LCE4A,5.51175031086537e-06
LCE5A,2.21871455776995e-06
LCE6A,2.99125928189487e-06
LCK,3.48121908820786e-06
LCLAT1,1.74028599040384e-06
LCMT1,1.50887583102017e-06
LCMT2,1.2019424931243e-06
LCN1,5.21226523318278e-06
LCN10,1.92976726560454e-06
LCN12,1.76067589812313e-06
LCN15,2.14374214811676e-06
LCN2,1.26091400394637e-06
LCN8,2.13897309077638e-06
LCN9,2.96997426089919e-06
LCNL1,1.28009522633633e-06
LCOR,7.24801944877982e-07
LCORL,5.25727843840103e-07
LCP1,1.70011275280976e-06
LCP2,2.97070689378578e-06
LCT,5.33026373172121e-06
LCTL,2.30159995354217e-06
LDB1,1.99576335633159e-06
LDB2,5.84861771904446e-06
LDB3,3.3720642644213e-06
LDHA,1.35152387375605e-06
LDHAL6A,1.09382577343996e-06
LDHAL6B,2.56791432312647e-06
LDHB,1.72934883771777e-06
LDHC,2.35829221313964e-06
LDHD,1.12598099229881e-06
LDLR,1.71550447977673e-06
LDLRAD1,1.09016746146213e-06
LDLRAD2,1.58641609785542e-06
LDLRAD3,4.48620954486429e-06
LDLRAD4,4.74391317346999e-06
LDLRAP1,1.77005247161913e-06
LDOC1,2.38875009945511e-06
LDOC1L,1.56197445121789e-06
LEAP2,9.55722690045232e-07
LECT1,3.61182009548467e-06
LECT2,1.54436314182167e-06
LEF1,2.27979827550367e-06
LEFTY1,3.37635926882894e-06
LEFTY2,1.1454733377101e-06
LEKR1,1.96162804945268e-06
LELP1,4.33340672825332e-06
LEMD1,1.400535754264e-06
LEMD2,5.99667739068143e-07
LEMD3,1.62152930329028e-06
LENEP,1.18308745916328e-06
LENG1,6.58058467268158e-07
LENG8,1.321232195524e-06
LEO1,5.91526516770686e-07
LEP,5.16855753422284e-06
LEPR,3.19871117423048e-06
LEPRE1,1.54457652057692e-06
LEPREL1,2.02352740243101e-06
LEPREL4,1.29756575480828e-06
LEPROT,2.56213814657097e-06
LEPROTL1,1.14355532027929e-06
LETM1,8.42245782410392e-07
LETM2,1.95612911057336e-06
LETMD1,1.51165047290612e-06
LEUTX,1.59363360280838e-06
LFNG,1.67310583618536e-06
LGALS1,1.44766887896482e-06
LGALS12,2.84875151575369e-06
LGALS13,4.51403101455569e-06
LGALS14,2.76118017972981e-06
LGALS16,3.9267977140185e-06
LGALS2,2.0905364204046e-06
LGALS3,8.71558769451287e-07
LGALS3BP,1.51697605806187e-06
LGALS4,2.37339478560144e-06
LGALS7,1.36616673023727e-06
LGALS7B,1.41574769500959e-06
LGALS8,1.21380854637156e-06
LGALS9,1.9214470804641e-06
LGALS9B,1.42489336882941e-06
LGALS9C,1.97744250655853e-06
LGALSL,1.3666989746022e-06
LGI1,3.84486313500495e-06
LGI2,2.40047399741132e-06
LGI3,1.41314943865903e-06
LGI4,2.39379375173304e-06
LGMN,2.16249562244061e-06
LGR4,2.01898201589292e-06
LGR5,5.20283768470029e-06
LGR6,2.88264537057434e-06
LGSN,2.08808213439838e-06
LHB,2.00201336926838e-06
LHCGR,2.4897683726227e-06
LHFP,1.86648546471298e-06
LHFPL1,5.33742617090871e-06
LHFPL2,2.43818128138193e-06
LHFPL3,4.83021421225531e-06
LHFPL4,5.14371405210681e-06
LHFPL5,7.20482611299858e-06
LHPP,8.8131053049146e-07
LHX1,3.6030111626969e-06
LHX2,3.67051056336687e-06
LHX3,1.62794214159796e-06
LHX4,1.39698794981308e-06
LHX5,7.01673382487753e-06
LHX6,2.56861692179117e-06
LHX8,7.34818151274608e-06
LHX9,4.29802277141667e-06
LIAS,9.03266517564289e-07
LIF,1.40491734258701e-06
LIFR,1.49745085149311e-06
LIG1,1.80722597820129e-06
LIG3,1.9615339847504e-06
LIG4,2.60082888235812e-06
LILRA1,6.66291165874387e-06
LILRA2,6.8605824372254e-06
LILRA3,8.58600126713077e-07
LILRA4,5.78304468422553e-06
LILRA5,5.82092962273283e-06
LILRA6,3.34626393974307e-06
LILRB1,5.67122395723446e-06
LILRB2,3.06229851516373e-06
LILRB3,3.37658676481977e-06
LILRB4,6.01546873469683e-06
LILRB5,6.03114951541927e-06
LIM2,3.4770798557083e-06
LIMA1,1.00392222129732e-06
LIMCH1,1.56256795679522e-06
LIMD1,1.35801775388886e-06
LIMD2,1.37111553480863e-06
LIMK1,2.27468252459902e-06
LIMK2,2.09620739822547e-06
LIMS1,1.67844623025723e-06
LIMS2,2.57293626222724e-06
LIMS3,1.22128117869046e-06
LIMS3L,1.08347465148795e-06
LIN28A,1.28129382422687e-06
LIN28B,1.08386012193184e-06
LIN37,1.06391048726252e-06
LIN52,1.41214192531413e-06
LIN54,8.73861225046674e-07
LIN7A,1.4891249535376e-06
LIN7B,1.37699793132271e-06
LIN7C,1.96249484092467e-06
LIN9,5.90879400428051e-07
LINC00346,8.78711677813139e-07
LINC00632,1.66994132540739e-06
LINC00692,3.20494145994039e-06
LINC00696,1.25745256546379e-06
LINC00908,1.4207793311208e-06
LINC00923,2.75614663934844e-06
LINC00935,1.09397888422572e-06
LINC00955,2.13156012849251e-06
LINC00998,1.23714054820682e-06
LINC00999,1.13118383894881e-06
LINC01098,3.89792409353892e-06
LINC01101,1.59543035978662e-06
LINC01118,1.83680430593876e-06
LINC01124,1.20325525190253e-06
LINGO1,4.42184327826358e-06
LINGO2,8.13851746726186e-06
LINGO3,1.07993820209164e-06
LINGO4,2.5858371880012e-06
LINS,1.5753076786294e-06
LIPA,2.07814280444551e-06
LIPC,2.84845249610826e-06
LIPE,1.50528545168766e-06
LIPF,7.85080139110495e-07
LIPG,1.17676047640881e-06
LIPH,1.35398464525333e-06
